word_key,key,img_key,EnglishWord,PartOfSpeech,GeorgianWord,hint,priority,group,ExampleEnglish1,ExampleGeorgian1
flag,flag,flag,Flag,noun,დროშა,object,2,phrases,Raise the flag,აწიე დროშა
correct,correct,correct,Correct,adjective,სწორია,adjective,2,phrases,Your answer is correct,შენი პასუხი სწორია
garlic,garlic,garlic,Garlic,noun,ნიორი,food,2,phrases,She cut garlic,მან დაჭრა ნიორი
happiness,happiness,happiness,Happiness,noun,ბედნიერება,noun,2,phrases,True happiness lasts forever,ნამდვილი ბედნიერება სამუდამოდ გრძელდება
until,until,until,Until,preposition,მდე,phrase,2,phrases,Wait until tomorrow,დაიცადე ხვალამდე
still,still,still,Still,adverb,ჯერ კიდევ,adverb,2,phrases,I still don’t know,მე ჯერ კიდევ არ ვიცი
smell,smell,smell,Smell / scent,noun,სუნი,abstract,2,phrases,The smell is strong,სუნი ძლიერია
bitter,bitter,bitter,Bitter,adjective,მწარე,adjective,2,phrases,The tea was bitter,ჩაი მწარე იყო
banana,banana,banana,Banana,noun,ბანანი,food,2,phrases,He bought bananas,მან იყიდა ბანანები
tram,tram,tram,Tram,noun,ტრამვაი,object,2,phrases,The tram arrived,ტრამვაი მოვიდა
carefully,carefully,carefully,Carefully,adverb,ყურადღებით,adverb,2,phrases,Listen carefully please,გთხოვ ყურადღებით მოუსმინე
living_room,living_room,living_room,Living room,noun,მისაღები ოთახი,location,2,phrases,Living room is clean,მისაღები ოთახი სუფთაა
look_informal,look_informal,look_informal,Look / See (informal),verb,ნახე,command,2,phrases,Look at this,ნახე ეს
worker,worker,worker,Worker,noun,მუშა,noun,2,phrases,Many workers came early,ბევრი მუშა ადრე მოვიდა
id_card,id_card,id_card,ID card,noun,პირადობის ბარათი,object,2,phrases,I lost my ID,მე დავკარგე პირადობა
hope,hope,hope,Hope,noun,იმედი,noun,2,phrases,There is still hope,ჯერ კიდევ იმედი არის
sink,sink,sink,Sink,noun,ნიჟარა,object,2,phrases,Sink is full,ნიჟარა სავსეა
charging,charging,charging,Charging,noun,დამუხტვა,tech,2,phrases,The phone is charging,ტელეფონი იტენება ახლა
post_office,post_office,post_office,Post office,noun,ფოსტა,location,2,phrases,Post office opened,ფოსტა გაიხსნა
subway,subway,subway,Subway,noun,მეტრო,transport,2,phrases,The subway is full,მეტრო სავსეა
pharmacy,pharmacy,pharmacy,Pharmacy,noun,აფთიაქი,location,2,phrases,Pharmacy is closed,აფთიაქი დახურულია
careful_formal,careful_formal,careful_formal,Be careful! (formal),phrase,ფრთხილად იყავით!,phrase,2,phrases,Please be careful,გთხოვთ ფრთხილად იყავით
suitcase,suitcase,suitcase,Suitcase,noun,ჩემოდანი,object,2,phrases,Open the suitcase,გახსენი ჩემოდანი
tonight,tonight,tonight,Tonight,adverb,დღეს საღამოს,adverb,2,phrases,We will meet tonight,ჩვენ შევხვდებით დღეს საღამოს
notebook,notebook,notebook,Notebook / Exercise book,noun,რვეული,object,2,phrases,I bought a notebook,მე ვიყიდე რვეული
beige,beige,beige,Beige,adjective,ბეჟი,adjective,2,phrases,Beige shoes are nice,ბეჟი ფეხსაცმელი კარგია
document,document,document,Document,noun,საბუთი,noun,2,phrases,Please sign the document,გთხოვ მოაწერე ხელი საბუთს
problem,problem,problem,Problem,noun,პრობლემა,noun,2,phrases,This is a big problem,ეს დიდი პრობლემაა
death,death,death,Death,noun,სიკვდილი,noun,2,phrases,His sudden death shocked us,მისმა მოულოდნელმა სიკვდილმა გაგვაკვირვა
atm,atm,atm,ATM,noun,ბანკომატი,location,2,phrases,ATM is broken,ბანკომატი გაფუჭდა
oven,oven,oven,Oven,noun,ღუმელი,object,2,phrases,The oven is hot,ღუმელი ცხელია
scarf,scarf,scarf,Scarf,noun,შარფი,object,2,phrases,Take the scarf,აიღე შენი შარფი
repeat_informal,repeat_informal,repeat_informal,Repeat! (informal),verb,გაიმეორე!,command,2,phrases,Repeat this word,გაიმეორე ეს სიტყვა
busy,busy,busy,Busy,adjective,დაკავებული,adjective,2,phrases,She is very busy,ის ძალიან დაკავებულია
surprised,surprised,surprised,Surprised,adjective,გაკვირვებული,adjective,2,phrases,He is very surprised,ის ძალიან გაკვირვებულია
wrist,wrist,wrist,Wrist,noun,მაჯა,body,2,phrases,My wrist hurts,ჩემი მაჯა მტკივა
cheers,cheers,cheers,Cheers!,phrase,გაუმარჯოს,phrase,2,phrases,"Cheers, my friends!",გაუმარჯოს მეგობრებო
lake,lake,lake,Lake,noun,ტბა,nature,2,phrases,The lake froze,ტბა გაიყინა
bridge,bridge,bridge,Bridge,noun,ხიდი,location,2,phrases,The bridge fell,ხიდი ჩამოინგრა
pepper,pepper,pepper,Pepper,noun,პილპილი,food,2,phrases,The pepper burns,პილპილი წვავს
mountain,mountain,mountain,Mountain,noun,მთა,nature,2,phrases,We climbed mountain,ჩვენ ავცოცდით მთაზე
river,river,river,River,noun,მდინარე,nature,2,phrases,The river rose,მდინარე ადიდა
nature,nature,nature,Nature,noun,ბუნება,nature,2,things,Nature is beautiful,ბუნება ლამაზია
charger,charger,charger,Charger,noun,დამტენი,object,2,phrases,I need charger,მე მჭირდება დამტენი
simple,simple,simple,Simple / easy,adjective,მარტივი,adjective,2,phrases,The task is simple,ამოცანა მარტივია
taste,taste,taste,Taste / flavor,noun,გემო,abstract,2,phrases,I like this taste,მე მომწონს ეს გემო
recycle,recycle,recycle,Recycle,noun,რეციკლინგი,object,2,phrases,Recycle the paper,გადაამუშავე ქაღალდი
most,most,most,Most / majority,adjective,უმეტესობა,adjective,2,phrases,Most students are tired,უმეტესობა სტუდენტი დაღლილია
snowman,snowman,snowman,Snowman,noun,თოვლის ბაბუა,nature,2,phrases,We built snowman,ჩვენ ავაშენეთ თოვლის ბაბუა
bicycle,bicycle,bicycle,Bicycle,noun,ველოსიპედი,object,2,phrases,I ride bicycle,მე ვატარებ ველოსიპედს
tomato,tomato,tomato,Tomato,noun,პომიდორი,food,2,phrases,Tomatoes are fresh,პომიდვრები ახალია
reason,reason,reason,Reason / cause,noun,მიზეზი,noun,2,phrases,There is no reason,მიზეზი საერთოდ არ არის
seatbelt,seatbelt,seatbelt,Seatbelt,noun,უსაფრთხოების ქამარი,travel,2,phrases,Fasten your seatbelt,მოიხსენი უსაფრთხოების ქამარი
thunder,thunder,thunder,Thunder,noun,ჭექა-ქუხილი,nature,2,phrases,The loud thunder woke me,ძლიერმა ჭექა-ქუხილმა გამაღვიძა
cloud,cloud,cloud,Cloud,noun,ღრუბელი,nature,2,things,A big cloud came,დიდი ღრუბელი მოვიდა
gloves,gloves,gloves,Gloves,noun,ხელთათმანები,object,2,phrases,Where are gloves?,სად არის ხელთათმანები
no_signal,no_signal,no_signal,No signal,phrase,სიგნალი არ არის,tech,2,phrases,There was no signal,სიგნალი არ იყო
movement,movement,movement,Movement / traffic,noun,მოძრაობა,noun,2,phrases,The street movement stopped,ქუჩის მოძრაობა შეწყდა
hammer,hammer,hammer,Hammer,noun,ჩაქუჩი,object,2,phrases,He used a hammer,მან გამოიყენა ჩაქუჩი
through,through,through,Through,preposition,მეშვეობით,phrase,2,phrases,I paid through card,მე ბარათის მეშვეობით გადავიხადე
neighbor,neighbor,neighbor,Neighbor,noun,მეზობელი,noun,2,phrases,My new neighbor came,ჩემი ახალი მეზობელი მოვიდა
gift,gift,gift,Gift,noun,საჩუქარი,object,2,phrases,I got gift,მე მივიღე საჩუქარი
cloudy,cloudy,cloudy,Cloudy,adjective,ღრუბლიანი,weather,2,phrases,The sky is cloudy,ცა ღრუბლიანია
chance,chance,chance,Chance / opportunity,noun,შანსი,noun,2,phrases,You have one chance,შენ გაქვს ერთი შანსი
show_informal,show_informal,show_informal,Show (me)… (informal),verb,მაჩვენე,command,2,phrases,Show me the way,მაჩვენე გზა
jacket,jacket,jacket,Jacket,noun,ქურთუკი,object,2,phrases,Your jacket is warm,შენი ქურთუკი თბილია
laugh,laugh,laugh,Laugh,noun,სიცილი,emotion,2,phrases,Their laugh was loud,მათი სიცილი ხმამაღალი იყო
water_still,water_still,water_still,Water (still),noun,წყალი (უგაზო),food,2,phrases,Still water is cold,უგაზო წყალი ცივია
laptop,laptop,laptop,Laptop,noun,ლეპტოპი,object,2,phrases,Laptop is broken,ლეპტოპი გაფუჭდა
hot,hot,hot,Hot (object),adjective,ცხელი,adjective,2,phrases,The soup is hot,სუპი ძალიან ცხელია
late,late,late,Late,adverb,გვიან,adverb,2,phrases,She arrived late,ის გვიან მივიდა
today,today,today,Today,adverb,დღეს,adverb,2,phrases,Today is very cold,დღეს ძალიან ცივია
jacket,jacket,jacket,Jacket,noun,ქურთუკი,clothing,2,phrases,The jacket was expensive,ქურთუკი ძვირი იყო
tell_informal,tell_informal,tell_informal,Tell (me)… (informal),verb,მითხარი,command,2,phrases,Tell me the truth,მითხარი სიმართლე
clock,clock,clock,Clock,noun,საათი,object,2,phrases,The clock stopped,საათი გაჩერდა დღეს
cucumber,cucumber,cucumber,Cucumber,noun,კიტრი,food,2,phrases,I ate cucumber,მე შევჭამე კიტრი
give_informal,give_informal,give_informal,Give (me)… (informal),verb,მომეცი,command,2,phrases,Give me water,მომეცი წყალი
you_can_formal,you_can_formal,you_can_formal,You can (formal),phrase,შეგიძლიათ,phrase,2,phrases,You can wait here,თქვენ შეგიძლიათ აქ დაიცადოთ
choice,choice,choice,Choice,noun,არჩევანი,noun,2,phrases,That is a good choice,ეს კარგი არჩევანია
nowadays,nowadays,nowadays,Nowadays,adverb,დღესდღეობით,adverb,2,phrases,Nowadays people travel often,დღესდღეობით ხალხი ბევრს მოგზაურობს
slowly,slowly,slowly,Slowly,adverb,ნელა,adverb,2,phrases,Please drive slowly,გთხოვ ნელა იარე
experience,experience,experience,Experience,noun,გამოცდილება,noun,2,phrases,Work gave me good experience,სამუშაომ მომცა კარგი გამოცდილება
empty,empty,empty,Empty,adjective,ცარიელი,adjective,2,phrases,The empty room is cold,ცარიელი ოთახი ცივია
down,down,down,Down,adverb,ქვემოთ,adverb,2,phrases,Go down slowly,ნელა ჩადი ქვემოთ
fork,fork,fork,Fork,noun,ჩანგალი,object,2,phrases,I need fork,მე მჭირდება ჩანგალი
upload,upload,upload,Upload,noun,ატვირთვა,tech,2,phrases,I will upload photos,მე ავიტვირთავ ფოტოებს
enemy,enemy,enemy,Enemy,noun,მტერი,people,2,things,The enemy ran,მტერი გაიქცა
bathroom,bathroom,bathroom,Bathroom,noun,აბაზანა,location,2,phrases,Bathroom is clean,აბაზანა სუფთაა
towel,towel,towel,Towel,noun,პირსახოცი,object,2,things,The towel is wet,პირსახოცი სველია
stop_informal,stop_informal,stop_informal,Stop! (informal),verb,გაჩერდი!,command,2,phrases,Stop right now!,გაჩერდი ახლავე!
beginning,beginning,beginning,Beginning,noun,დასაწყისი,noun,2,phrases,It was a new beginning,ეს ახალი დასაწყისი იყო
faith,faith,faith,Faith / belief,noun,რწმენა,noun,2,phrases,She kept strong faith,მან შეინარჩუნა ძლიერი რწმენა
island,island,island,Island,noun,კუნძული,nature,2,phrases,The island is small,კუნძული პატარაა
rainbow,rainbow,rainbow,Rainbow,noun,ცისარტყელა,nature,2,phrases,Rainbow appeared today,დღეს ცისარტყელა გამოჩნდა
place,place,place,Place / spot,noun,ადგილი,noun,2,phrases,This is a nice place,ეს კარგი ადგილია
afraid,afraid,afraid,Afraid / scared,adjective,შეშინებული,adjective,2,phrases,The little child is afraid,პატარა ბავშვი შეშინებულია
end,end,end,End,noun,დასასრული,noun,2,phrases,At the very end,სულ ბოლოს დასასრულია
cable,cable,cable,Cable,noun,კაბელი,object,2,phrases,The cable burned,კაბელი დაიწვა
hostel,hostel,hostel,Hostel,noun,ჰოსტელი,location,2,phrases,Hostel is cheap,ჰოსტელი იაფია
cafe,cafe,cafe,Cafe,noun,კაფე,location,2,phrases,The cafe is busy,კაფე დაკავებულია
remote_control,remote_control,remote_control,Remote control,noun,პულტი,object,2,phrases,Where is remote?,სად არის პულტი
phone_number,phone_number,phone_number,Phone number,noun,ტელეფონის ნომერი,noun,2,phrases,Give me your phone number,მომეცი შენი ტელეფონის ნომერი
wrong,wrong,wrong,Wrong,adjective,არასწორია,adjective,2,phrases,The address was wrong,მისამართი არასწორი იყო
entrance,entrance,entrance,Entrance,noun,შესასვლელი,noun,2,phrases,This is the main entrance,ეს მთავარი შესასვლელია
scarf,scarf,scarf,Scarf,noun,შარფი,clothing,2,phrases,Her scarf is warm,მისი შარფი თბილია
thermometer,thermometer,thermometer,Thermometer,noun,თერმომეტრი,object,2,phrases,The thermometer fell,თერმომეტრი ჩამოვარდა
more,more,more,More,adjective,მეტი,adjective,2,phrases,I want more bread,მე მინდა მეტი პური
mistake,mistake,mistake,Mistake / error,noun,შეცდომა,abstract,2,phrases,I made a mistake,მე დავუშვი შეცდომა
silver,silver,silver,Silver,adjective,ვერცხლისფერი,adjective,2,phrases,Silver car is fast,ვერცხლისფერი მანქანა სწრაფია
conversation,conversation,conversation,Conversation / talk,noun,საუბარი,noun,2,phrases,We had a short conversation,ჩვენ გვქონდა მოკლე საუბარი
strawberry,strawberry,strawberry,Strawberry,noun,მარწყვი,food,2,phrases,Kids ate strawberries,ბავშვებმა ჭამეს მარწყვი
construction,construction,construction,Construction,noun,მშენებლობა,noun,2,phrases,The big construction finished,დიდი მშენებლობა დასრულდა
burger,burger,burger,Burger,noun,ბურგერი,food,2,phrases,He ate burger,მან შეჭამა ბურგერი
belt,belt,belt,Belt,noun,ქამარი,object,2,phrases,Tighten the belt,მოიჭირე ქამარი
sour,sour,sour,Sour,adjective,მჟავე,adjective,2,phrases,The soup is sour,სუპი მჟავეა
salad,salad,salad,Salad,noun,სალათი,food,2,phrases,We made a salad,ჩვენ გავაკეთეთ სალათი
something,something,something,Something,pronoun,რაღაც,pronoun,2,phrases,I heard something,მე რაღაც გავიგონე
comb,comb,comb,Comb,noun,სავარცხელი,object,2,phrases,The comb broke,სავარცხელი გატყდა
each,each,each,Each,adjective,თითოეული,adjective,2,phrases,Each student spoke,თითოეულმა სტუდენტმა ისაუბრა
early,early,early,Early,adverb,ადრე,adverb,2,phrases,I came early,მე ადრე მოვედი
you_can_informal,you_can_informal,you_can_informal,You can (informal),phrase,გ შეგიძლია,phrase,2,phrases,You can come now,შენ შეგიძლია მოდი
alone,alone,alone,Alone,adverb,მარტო,adverb,2,phrases,He stayed alone,ის მარტო დარჩა
question,question,question,Question,noun,კითხვა,noun,2,phrases,I have one question,მე ერთი კითხვა მაქვს
other,other,other,Other / another,adjective,სხვა,adjective,2,phrases,I met another person,მე შევხვდი სხვა ადამიანს
floor,floor,floor,Floor (building),noun,სართული,noun,2,phrases,We live on the second floor,ჩვენ ვცხოვრობთ მეორე სართულზე
hard,hard,hard,Hard,adjective,მყარი,adjective,2,phrases,The table is hard,მაგიდა მყარია
together,together,together,Together,adverb,ერთად,adverb,2,phrases,We studied together,ჩვენ ერთად ვისწავლეთ
almost,almost,almost,Almost,adverb,თითქმის,adverb,2,phrases,I am almost ready,მე თითქმის მზად ვარ
sorry,sorry,sorry,Sorry,phrase,ბოდიში,phrase,2,phrases,I am sorry now,ახლა ბოდიში მინდა
plate,plate,plate,Plate,noun,თეფში,object,2,phrases,The plate fell,თეფში ჩამოვარდა
goal,goal,goal,Goal / aim,noun,მიზანი,noun,2,phrases,She has a clear goal,მას აქვს გასაგები მიზანი
government,government,government,Government,noun,მთავრობა,noun,2,phrases,The government finally decided,მთავრობამ საბოლოოდ გადაწყვიტა
picture,picture,picture,Picture,noun,სურათი,object,2,things,I like this picture,მე მიყვარს ეს სურათი
passport,passport,passport,Passport,noun,პასპორტი,object,2,phrases,My passport is here,ჩემი პასპორტი აქაა
heavy,heavy,heavy,Heavy,adjective,მძიმე,adjective,2,phrases,The bag was heavy,ჩანთა ძალიან მძიმე იყო
some,some,some,Some / a few,adjective,ზოგიერთი,adjective,2,phrases,Some people are waiting,ზოგიერთი ადამიანი ელოდება
sock,sock,sock,Sock,noun,წინდա,clothing,2,phrases,My sock is dirty,ჩემი წინდა ბინძურია
menu,menu,menu,Menu,noun,მენიუ,object,2,phrases,The menu arrived,მენიუ მოვიდა
listen_formal,listen_formal,listen_formal,Listen (formal),verb,მომისმინეთ,command,2,phrases,Please listen carefully,გთხოვთ ყურადღებით მომისმინეთ
scientist,scientist,scientist,Scientist,noun,მეცნიერი,people,2,things,The scientist works,მეცნიერი მუშაობს
mistake,mistake,mistake,Mistake,noun,შეცდომა,noun,2,phrases,He made a big mistake,მან დაუშვა დიდი შეცდომა
boring,boring,boring,Boring,adjective,მოსაწყენი,adjective,2,phrases,The film is boring today,ფილმი დღეს მოსაწყენია
strange,strange,strange,Strange / weird,adjective,უცნაური,adjective,2,phrases,That story is strange,ეს ამბავი უცნაურია
storm,storm,storm,Storm,noun,ქარიშხალი,nature,2,things,The storm started,ქარიშხალი დაიწყო
broom,broom,broom,Broom,noun,ცოცხი,object,2,phrases,She took the broom,მან აიღო ცოცხი
spicy,spicy,spicy,Spicy / hot,adjective,ცხარე,adjective,2,phrases,The food is spicy,საჭმელი ცხარეა
glue,glue,glue,Glue,noun,წებო,object,2,phrases,The glue dried quickly,წებო სწრაფად გაშრა
bill,bill,bill,Bill / check,noun,ანგარიში,object,2,phrases,Bring the bill,მომიტანე ანგარიში
tell_formal,tell_formal,tell_formal,Tell (me)… (formal),verb,მითხარით,command,2,phrases,Please tell me story,გთხოვთ მითხარით ამბავი
glass_cup,glass_cup,glass_cup,Glass (cup),noun,ჭიქა,object,2,phrases,This glass is full,ეს ჭიქა სავსეა
past,past,past,Past,noun,წარსული,noun,2,phrases,We should forget the past,ჩვენ უნდა დავივიწყოთ წარსული
life,life,life,Life,noun,ცხოვრება,noun,2,phrases,Life in this city is short,ცხოვრება ამ ქალაქში მოკლეა
later,later,later,Later,adverb,მერე,adverb,2,phrases,We will talk later,ჩვენ მერე ვილაპარაკებთ
sunny,sunny,sunny,Sunny,adjective,მზიანი,weather,2,phrases,Today is sunny,დღეს მზიანია
play_button,play_button,play_button,Play (button),noun,პლეი,object,2,phrases,Press play button,დააჭირე პლეის ღილაკს
center,center,center,Center,noun,ცენტრი,noun,2,phrases,We met in the city center,ჩვენ ქალაქის ცენტრში შევხვდით
front_door,front_door,front_door,Front door,noun,წინა კარი,house,2,phrases,Open the front door,გახსენი წინა კარი
main,main,main,Main / chief,adjective,მთავარი,adjective,2,phrases,This is the main reason,ეს მთავარი მიზეზია
hungry,hungry,hungry,Hungry,adjective,მშია,emotion,2,phrases,I am hungry,მე მშია ახლა
palm,palm,palm,Palm,noun,ხელისგული,body,2,phrases,Open your palm,გახსენი ხელისგული
receipt,receipt,receipt,Receipt,noun,ქვითარი,object,2,phrases,I need a receipt,მე მჭირდება ქვითარი
toothpaste,toothpaste,toothpaste,Toothpaste,noun,კბილის პასტა,object,2,phrases,Buy toothpaste today,იყიდე კბილის პასტა დღეს
free_no_cost,free_no_cost,free_no_cost,Free (no cost),adjective,უფასო,adjective,2,phrases,The food was free,საჭმელი უფასო იყო
if,if,if,If,conjunction,თუ,phrase,2,phrases,"If you go, I will come","თუ წახვალ, მე მოვალ"
boots,boots,boots,Boots,noun,ჩექმები,clothing,2,phrases,His boots are wet,მისი ჩექმები სველია
every,every,every,Every / each,adjective,ყოველი,adjective,2,phrases,Every child was happy,ყოველი ბავშვი ბედნიერი იყო
sharp,sharp,sharp,Sharp,adjective,ბასრი,adjective,2,phrases,The knife is sharp,დანა ბასრია
help_formal,help_formal,help_formal,Help me! (formal),verb,დამეხმარეთ!,command,2,phrases,Please help me,გთხოვთ დამეხმარეთ
watermelon,watermelon,watermelon,Watermelon,noun,საზამთრო,food,2,phrases,Watermelon is sweet,საზამთრო ტკბილია
someone,someone,someone,Someone,pronoun,ვიღაცა,pronoun,2,phrases,Someone knocked loudly,ვიღაცამ კარზე დააკაკუნა
opportunity,opportunity,opportunity,Opportunity,noun,საშუალება,noun,2,phrases,It is a good opportunity,ეს კარგი საშუალებაა
smile,smile,smile,Smile,noun,ღიმილი,emotion,2,phrases,Her smile is nice,მისი ღიმილი კარგია
spoon,spoon,spoon,Spoon,noun,კოვზი,object,2,phrases,Give me spoon,მომეცი კოვზი
far,far,far,Far,adverb,შორს,adverb,2,phrases,The station is far,სადგური შორსაა
volume,volume,volume,Volume,noun,ხმა,tech,2,phrases,Turn up the volume,გააზარდე ხმა
qr_code,qr_code,qr_code,QR code,noun,QR კოდი,tech,2,phrases,Scan the QR code,დაასკანერე QR კოდი
law,law,law,Law,noun,კანონი,noun,2,phrases,The law recently changed,კანონი ახლახან შეიცვალა
no_problem,no_problem,no_problem,No problem,phrase,პრობლემა არაა,phrase,2,phrases,"No problem, my friend",პრობლემა არაა მეგობარო
way,way,way,Way / road,noun,გზა,noun,2,phrases,The long road was empty,გრძელი გზა ცარიელი იყო
gas_station,gas_station,gas_station,Gas station,noun,ბენზინგასამართი სადგური,location,2,phrases,The gas station closed,ბენზინგასამართი სადგური დაიკეტა
wifi_password,wifi_password,wifi_password,Wi-Fi password,noun,ვაი-ფაის პაროლი,tech,2,phrases,Give me Wi-Fi password,მომეცი ვაი-ფაის პაროლი
answer,answer,answer,Answer,noun,პასუხი,noun,2,phrases,Please give an answer,გთხოვ მომეცი პასუხი
change,change,change,Change,noun,ცვლილება,noun,2,phrases,The big change surprised us,დიდმა ცვლილებამ გაგვაკვირვა
socket,socket,socket,Socket,noun,როზეტა,object,2,phrases,The socket broke,როზეტა გატყდა
doorbell,doorbell,doorbell,Doorbell,noun,ზარი,object,2,phrases,Ring the doorbell,დაარეკე ზარი
lie,lie,lie,Lie,noun,ტყუილი,noun,2,phrases,That was a big lie,ეს დიდი ტყუილი იყო
relationship,relationship,relationship,Relationship,noun,ურთიერთობა,noun,2,phrases,They have a close relationship,მათ აქვთ მჭიდრო ურთიერთობა
come_here_informal,come_here_informal,come_here_informal,Come here (informal),verb,მოდი,command,2,phrases,Come here quickly,მოდი აქ სწრაფად
cry,cry,cry,Cry,noun,ტირილი,emotion,2,phrases,The baby cried,ბავშვი ტირილი დაიწყო
careful_informal,careful_informal,careful_informal,Be careful! (informal),phrase,ფრთხილად იყავი!,phrase,2,phrases,Be careful now,ფრთხილად იყავი ახლა
nowhere,nowhere,nowhere,Nowhere,adverb,არსად,adverb,2,phrases,I found it nowhere,მე არსად ვიპოვე
nothing,nothing,nothing,Nothing,pronoun,არაფერი,pronoun,2,phrases,Nothing happened today,არაფერი მოხდა დღეს
meeting,meeting,meeting,Meeting,noun,შეხვედრა,noun,2,phrases,The work meeting was long,სამუშაო შეხვედრა გრძელი იყო
part,part,part,Part / piece,noun,ნაწილი,noun,2,phrases,This is a big part,ეს დიდი ნაწილია
bring_informal,bring_informal,bring_informal,Bring (me)… (informal),verb,მომიტანე,command,2,phrases,Bring me bread,მომიტანე პური
feeling,feeling,feeling,Feeling,noun,გრძნობა,noun,2,phrases,I had a strange feeling,მე მქონდა უცნაური გრძნობა
balloon,balloon,balloon,Balloon,noun,ბუშტი,object,2,phrases,The balloon popped,ბუშტი გასკდა
warning_sign,warning_sign,warning_sign,Warning sign,noun,გაფრთხილების სამკუთხედი,object,2,phrases,The warning sign fell,გაფრთხილების სამკუთხედი ჩამოვარდა
look,look,look,Look,verb,შეხედე,command,2,phrases,Look at me,შეხედე მე
decision,decision,decision,Decision,noun,გადაწყვეტილება,noun,2,phrases,It was a final decision,ეს საბოლოო გადაწყვეტილება იყო
world,world,world,World,noun,მსოფლიო,noun,2,things,The world is big,მსოფლიო დიდია
army,army,army,Army,noun,ჯარი,people,2,things,The army marched,ჯარი დაიძრა
guest,guest,guest,Guest,noun,სტუმარი,people,2,things,A guest arrived,სტუმარი მოვიდა
potato,potato,potato,Potato,noun,კარტოფილი,food,2,phrases,I peeled potato,მე გავფცქვენი კარტოფილი
soon,soon,soon,Soon,adverb,მალე,adverb,2,phrases,We will leave soon,ჩვენ მალე წავალთ
open,open,open,Open,adjective,ღია,adjective,2,phrases,The shop is open now,მაღაზია ახლა ღიაა
sweet,sweet,sweet,Sweet,adjective,ტკბილი,adjective,2,phrases,The cake is sweet,ნამცხვარი ტკბილია
result,result,result,Result / outcome,noun,შედეგი,noun,2,phrases,The good result surprised him,კარგმა შედეგმა ის გააკვირვა
glasses,glasses,glasses,Glasses,noun,სათვალე,object,2,phrases,My glasses broke,ჩემი სათვალე გატყდა
i_disagree,i_disagree,i_disagree,I disagree,phrase,არ ვეთანხმები,phrase,2,phrases,I disagree with this,მე არ ვეთანხმები ამას
onion,onion,onion,Onion,noun,ხახვი,food,2,phrases,The onion fell,ხახვი ჩამოვარდა
envelope,envelope,envelope,Envelope,noun,კონვერტი,object,2,phrases,The envelope is empty,კონვერტი ცარიელია
back_door,back_door,back_door,Back door,noun,უკანა კარი,house,2,phrases,Close the back door,დახურე უკანა კარი
rug,rug,rug,Rug / Carpet,noun,ხალიჩა,object,2,phrases,The rug is dirty,ხალიჩა ბინძურია
without,without,without,Without,preposition,გარეშე,phrase,2,phrases,He left without money,ის წავიდა ფულის გარეშე
i_need,i_need,i_need,I need,phrase,მჭირდება,phrase,2,phrases,I need water,მე მჭირდება წყალი
thing,thing,thing,Thing,noun,რაღაცა,noun,2,phrases,I heard something,მე რაღაცა მოვისმინე
come,come,come,Come,verb,მოდი,command,2,phrases,Come with me,მოდი ჩემთან
stairs,stairs,stairs,Stairs / ladder,noun,კიბე,object,2,things,The stairs are high,კიბე მაღალია
sure,sure,sure,Sure / certain,adjective,დარწმუნებული,adjective,2,phrases,I am completely sure,მე სრულიად დარწმუნებული ვარ
stop,stop,stop,Stop,verb,გაჩერდი,command,2,phrases,Stop right now,ახლავე გაჩერდი
possibility,possibility,possibility,Possibility,noun,შესაძლებლობა,noun,2,phrases,There is a good possibility,არსებობს კარგი შესაძლებლობა
straight_ahead,straight_ahead,straight_ahead,Straight ahead,phrase,პირდაპირ იარე,command,2,phrases,Go straight ahead,პირდაპირ იარე ახლა
belt,belt,belt,Belt,noun,ქამარი,clothing,2,phrases,Tighten your belt,შენი ქამარი მოუჭირე
duty,duty,duty,Duty / obligation,noun,მოვალეობა,abstract,2,phrases,This is our duty,ეს ჩვენი მოვალეობაა
i_have_question,i_have_question,i_have_question,I have a question,phrase,კითხვა მაქვს,phrase,2,phrases,I have one question,ერთი კითხვა მაქვს
arrow_left,arrow_left,arrow_left,Arrow (left),noun,ისარი მარცხნივ,object,2,phrases,Arrow points left,ისარი მარცხნივ მიუთითებს
bottle,bottle,bottle,Bottle,noun,ბოთლი,object,2,phrases,The bottle broke,ბოთლი გატყდა
education,education,education,Education,noun,განათლება,noun,2,phrases,Every child needs education,ყოველ ბავშვს სჭირდება განათლება
hotel,hotel,hotel,Hotel,noun,სასტუმრო,location,2,phrases,Our hotel is nice,ჩვენი სასტუმრო კარგია
swimsuit,swimsuit,swimsuit,Swimsuit,noun,საცურაო კოსტუმი,clothing,2,phrases,She bought swimsuit,მან იყიდა საცურაო კოსტუმი
ferry,ferry,ferry,Ferry,noun,ბორანი,object,2,phrases,Ferry is full,ბორანი სავსეა
information,information,information,Information,noun,ინფორმაცია,noun,2,phrases,This is important information,ეს მნიშვნელოვანი ინფორმაციაა
smaller,smaller,smaller,Smaller,adjective,უფრო პატარა,adjective,2,phrases,The house is smaller,სახლი უფრო პატარაა
light_weight,light_weight,light_weight,Light (weight),adjective,მსუბუქი,adjective,2,phrases,The box is light,ყუთი მსუბუქია
cold_body,cold_body,cold_body,Cold (I am cold),phrase,მცივა,emotion,2,phrases,I am cold,მე მცივა ძალიან
trash_can,trash_can,trash_can,Trash can,noun,ნაგვის ურნა,object,2,phrases,Empty the trash can,დააცარიელე ნაგვის ურნა
