word_key,key,img_key,EnglishWord,PartOfSpeech,GeorgianWord,hint,priority,group,ExampleEnglish1,ExampleGeorgian1
life,life,life,Life,noun,ცხოვრება,noun,2,phrases,Life in this city is short,ცხოვრება ამ ქალაქში მოკლეა
experience,experience,experience,Experience,noun,გამოცდილება,noun,2,phrases,Work gave me good experience,სამუშაომ მომცა კარგი გამოცდილება
result,result,result,Result / outcome,noun,შედეგი,noun,2,phrases,The good result surprised him,კარგმა შედეგმა ის გააკვირვა
skill,skill,skill,Skill / ability,noun,უნარი,noun,2,phrases,He learned a new skill,მან ისწავლა ახალი უნარი
habit,habit,habit,Habit,noun,ჩვევა,noun,2,phrases,Smoking is a bad habit,მოწევა ცუდი ჩვევაა
history,history,history,History,noun,ისტორია,noun,2,phrases,The city has a long history,ქალაქს გრძელი ისტორია აქვს
culture,culture,culture,Culture,noun,კულტურა,noun,2,phrases,Georgian culture is rich,ქართული კულტურა მდიდარია
tradition,tradition,tradition,Tradition,noun,ტრადიცია,noun,2,phrases,This is an old tradition,ეს ძველი ტრადიციაა
power,power,power,Power / strength,noun,ძალა,noun,2,phrases,Knowledge is great power,ცოდნა დიდი ძალაა
empty,empty,empty,Empty,adjective,ცარიელი,adjective,2,phrases,The empty room is cold,ცარიელი ოთახი ცივია
open,open,open,Open,adjective,ღია,adjective,2,phrases,The shop is open now,მაღაზია ახლა ღიაა
closed,closed,closed,Closed,adjective,დახურული,adjective,2,phrases,The closed shop was dark,დახურული მაღაზია ბნელი იყო
wifi,wifi,wifi,Wi-Fi,noun,ვაი-ფაი,object,2,phrases,The cafe has free Wi-Fi,კაფეს უფასო ვაი-ფაი აქვს
no_smoking,no_smoking,no_smoking,No smoking,phrase,მოწევა აკრძალულია,phrase,2,phrases,No smoking here,აქ მოწევა აკრძალულია
elevator,elevator,elevator,Elevator,noun,ლიფტი,object,2,phrases,The elevator stopped,ლიფტი გაჩერდა
baggage,baggage,baggage,Baggage,noun,ბარგი,object,2,phrases,The baggage is heavy,ბარგი ძალიან მძიმეა
passport,passport,passport,Passport,noun,პასპორტი,object,2,phrases,My passport is here,ჩემი პასპორტი აქაა
id_card,id_card,id_card,ID card,noun,პირადობის ბარათი,object,2,phrases,I lost my ID,მე დავკარგე პირადობა
cash,cash,cash,Cash,noun,ნაღდი ფული,object,2,phrases,She has cash,მას აქვს ნაღდი ფული
coins,coins,coins,Coins,noun,ხურდა,object,2,phrases,Give me coins,მომეცი ცოტა ხურდა
receipt,receipt,receipt,Receipt,noun,ქვითარი,object,2,phrases,I need a receipt,მე მჭირდება ქვითარი
clock,clock,clock,Clock,noun,საათი,object,2,phrases,The clock stopped,საათი გაჩერდა დღეს
sunrise,sunrise,sunrise,Sunrise,noun,მზის ამოსვლა,nature,2,phrases,Sunrise is beautiful,მზის ამოსვლა ლამაზია
sunset,sunset,sunset,Sunset,noun,მზის ჩასვლა,nature,2,phrases,Sunset was red,მზის ჩასვლა წითელი იყო
midnight,midnight,midnight,Midnight,noun,შუაღამე,time,2,phrases,It is midnight,ახლა შუაღამეა
rainbow,rainbow,rainbow,Rainbow,noun,ცისარტყელა,nature,2,phrases,Rainbow appeared today,დღეს ცისარტყელა გამოჩნდა
umbrella,umbrella,umbrella,Umbrella,noun,ქოლგა,object,2,phrases,Open the umbrella,გახსენი ქოლგა მალე
gloves,gloves,gloves,Gloves,noun,ხელთათმანები,object,2,phrases,Where are gloves?,სად არის ხელთათმანები
scarf,scarf,scarf,Scarf,noun,შარფი,object,2,phrases,Take the scarf,აიღე შენი შარფი
jacket,jacket,jacket,Jacket,noun,ქურთუკი,object,2,phrases,Your jacket is warm,შენი ქურთუკი თბილია
socks,socks,socks,Socks,noun,წინდები,object,2,phrases,These socks are dirty,ეს წინდები ბინძურია
belt,belt,belt,Belt,noun,ქამარი,object,2,phrases,Tighten the belt,მოიჭირე ქამარი
glasses,glasses,glasses,Glasses,noun,სათვალე,object,2,phrases,My glasses broke,ჩემი სათვალე გატყდა
mask,mask,mask,Mask,noun,ნიღაბი,object,2,phrases,Wear the mask,გაიკეთე ნიღაბი
backpack,backpack,backpack,Backpack,noun,ზურგჩანთა,object,2,phrases,Backpack is heavy,ზურგჩანთა მძიმეა
suitcase,suitcase,suitcase,Suitcase,noun,ჩემოდანი,object,2,phrases,Open the suitcase,გახსენი ჩემოდანი
bicycle,bicycle,bicycle,Bicycle,noun,ველოსიპედი,object,2,phrases,I ride bicycle,მე ვატარებ ველოსიპედს
motorcycle,motorcycle,motorcycle,Motorcycle,noun,მოტოციკლი,object,2,phrases,Motorcycle is fast,მოტოციკლი სწრაფია
tram,tram,tram,Tram,noun,ტრამვაი,object,2,phrases,The tram arrived,ტრამვაი მოვიდა
ferry,ferry,ferry,Ferry,noun,ბორანი,object,2,phrases,Ferry is full,ბორანი სავსეა
parking,parking,parking,Parking,noun,სადგომი,location,2,phrases,Parking is free,სადგომი უფასოა
gas_station,gas_station,gas_station,Gas station,noun,ბენზინგასამართი სადგური,location,2,phrases,The gas station closed,ბენზინგასამართი სადგური დაიკეტა
hotel,hotel,hotel,Hotel,noun,სასტუმრო,location,2,phrases,Our hotel is nice,ჩვენი სასტუმრო კარგია
hostel,hostel,hostel,Hostel,noun,ჰოსტელი,location,2,phrases,Hostel is cheap,ჰოსტელი იაფია
supermarket,supermarket,supermarket,Supermarket,noun,სუპერმარკეტი,location,2,phrases,Supermarket is open,სუპერმარკეტი ღიაა
bakery,bakery,bakery,Bakery,noun,საცხობი,location,2,phrases,The bakery smells good,საცხობი სურნელოვანია
pharmacy,pharmacy,pharmacy,Pharmacy,noun,აფთიაქი,location,2,phrases,Pharmacy is closed,აფთიაქი დახურულია
hospital,hospital,hospital,Hospital,noun,საავადმყოფო,location,2,phrases,Hospital is big,საავადმყოფო დიდია
post_office,post_office,post_office,Post office,noun,ფოსტა,location,2,phrases,Post office opened,ფოსტა გაიხსნა
atm,atm,atm,ATM,noun,ბანკომატი,location,2,phrases,ATM is broken,ბანკომატი გაფუჭდა
playground,playground,playground,Playground,noun,სათამაშო მოედანი,location,2,phrases,Children fill playground,ბავშვები ავსებენ მოედანს
museum,museum,museum,Museum,noun,მუზეუმი,location,2,phrases,Museum is closed,მუზეუმი დაკეტილია
theater,theater,theater,Theater,noun,თეატრი,location,2,phrases,The theater opened,თეატრი გაიხსნა
cafe,cafe,cafe,Cafe,noun,კაფე,location,2,phrases,The cafe is busy,კაფე დაკავებულია
living_room,living_room,living_room,Living room,noun,მისაღები ოთახი,location,2,phrases,Living room is clean,მისაღები ოთახი სუფთაა
kitchen,kitchen,kitchen,Kitchen,noun,სამზარეულო,location,2,phrases,Kitchen is small,სამზარეულო პატარაა
bathroom,bathroom,bathroom,Bathroom,noun,აბაზანა,location,2,phrases,Bathroom is clean,აბაზანა სუფთაა
bedroom,bedroom,bedroom,Bedroom,noun,საძინებელი,location,2,phrases,Bedroom is dark,საძინებელი ბნელია
fridge,fridge,fridge,Fridge,noun,მაცივარი,object,2,phrases,Fridge is empty,მაცივარი ცარიელია
oven,oven,oven,Oven,noun,ღუმელი,object,2,phrases,The oven is hot,ღუმელი ცხელია
microwave,microwave,microwave,Microwave,noun,მიკროტალღური ღუმელი,object,2,phrases,Microwave is broken,მიკროტალღური ღუმელი გაფუჭდა
washing_machine,washing_machine,washing_machine,Washing machine,noun,სარეცხი მანქანა,object,2,phrases,Washing machine works,სარეცხი მანქანა მუშაობს
shower,shower,shower,Shower,noun,შხაპი,object,2,phrases,Take a shower,მიიღე შხაპი
sink,sink,sink,Sink,noun,ნიჟარა,object,2,phrases,Sink is full,ნიჟარა სავსეა
remote_control,remote_control,remote_control,Remote control,noun,პულტი,object,2,phrases,Where is remote?,სად არის პულტი
battery,battery,battery,Battery,noun,ელემენტი,object,2,phrases,The battery is dead,ელემენტი დამჯდარია
warning_sign,warning_sign,warning_sign,Warning sign,noun,გაფრთხილების სამკუთხედი,object,2,phrases,The warning sign fell,გაფრთხილების სამკუთხედი ჩამოვარდა
arrow_left,arrow_left,arrow_left,Arrow (left),noun,ისარი მარცხნივ,object,2,phrases,Arrow points left,ისარი მარცხნივ მიუთითებს
arrow_right,arrow_right,arrow_right,Arrow (right),noun,ისარი მარჯვნივ,object,2,phrases,Arrow shows right,ისარი მარჯვნივ აჩვენებს
up,up,up,Up,adverb,ზემოთ,adverb,2,phrases,Look up now,ახლა ზემოთ შეხედე
down,down,down,Down,adverb,ქვემოთ,adverb,2,phrases,Go down slowly,ნელა ჩადი ქვემოთ
nearby,nearby,nearby,Nearby,adverb,ახლოს,adverb,2,phrases,The shop is nearby,მაღაზია ახლოსაა
far,far,far,Far,adverb,შორს,adverb,2,phrases,The station is far,სადგური შორსაა
bigger,bigger,bigger,Bigger,adjective,უფრო დიდი,adjective,2,phrases,This room is bigger,ეს ოთახი უფრო დიდია
smaller,smaller,smaller,Smaller,adjective,უფრო პატარა,adjective,2,phrases,The house is smaller,სახლი უფრო პატარაა
hot,hot,hot,Hot (object),adjective,ცხელი,adjective,2,phrases,The soup is hot,სუპი ძალიან ცხელია
cold,cold,cold,Cold (object),adjective,ცივი,adjective,2,phrases,The water is cold,წყალი ძალიან ცივია
smooth,smooth,smooth,Smooth,adjective,გლუვი,adjective,2,phrases,The stone is smooth,ქვა ძალიან გლუვია
rough,rough,rough,Rough,adjective,უხეში,adjective,2,phrases,The wall was rough,კედელი უხეში იყო
soft,soft,soft,Soft,adjective,რბილი,adjective,2,phrases,The bed is soft,საწოლი რბილია
hard,hard,hard,Hard,adjective,მყარი,adjective,2,phrases,The table is hard,მაგიდა მყარია
heavy,heavy,heavy,Heavy,adjective,მძიმე,adjective,2,phrases,The bag was heavy,ჩანთა ძალიან მძიმე იყო
light_weight,light_weight,light_weight,Light (weight),adjective,მსუბუქი,adjective,2,phrases,The box is light,ყუთი მსუბუქია
purple,purple,purple,Purple,adjective,იასამნისფერი,adjective,2,phrases,Purple dress arrived,იასამნისფერი კაბა მოვიდა
beige,beige,beige,Beige,adjective,ბეჟი,adjective,2,phrases,Beige shoes are nice,ბეჟი ფეხსაცმელი კარგია
silver,silver,silver,Silver,adjective,ვერცხლისფერი,adjective,2,phrases,Silver car is fast,ვერცხლისფერი მანქანა სწრაფია
gold,gold,gold,Gold,adjective,ოქროსფერი,adjective,2,phrases,Gold ring is mine,ოქროსფერი ბეჭედი ჩემია
potato,potato,potato,Potato,noun,კარტოფილი,food,2,phrases,I peeled potato,მე გავფცქვენი კარტოფილი
tomato,tomato,tomato,Tomato,noun,პომიდორი,food,2,phrases,Tomatoes are fresh,პომიდვრები ახალია
onion,onion,onion,Onion,noun,ხახვი,food,2,phrases,The onion fell,ხახვი ჩამოვარდა
garlic,garlic,garlic,Garlic,noun,ნიორი,food,2,phrases,She cut garlic,მან დაჭრა ნიორი
cucumber,cucumber,cucumber,Cucumber,noun,კიტრი,food,2,phrases,I ate cucumber,მე შევჭამე კიტრი
pepper,pepper,pepper,Pepper,noun,პილპილი,food,2,phrases,The pepper burns,პილპილი წვავს
banana,banana,banana,Banana,noun,ბანანი,food,2,phrases,He bought bananas,მან იყიდა ბანანები
grapes,grapes,grapes,Grapes,noun,ყურძენი,food,2,phrases,We picked grapes,ჩვენ მოვკრიფეთ ყურძენი
watermelon,watermelon,watermelon,Watermelon,noun,საზამთრო,food,2,phrases,Watermelon is sweet,საზამთრო ტკბილია
strawberry,strawberry,strawberry,Strawberry,noun,მარწყვი,food,2,phrases,Kids ate strawberries,ბავშვებმა ჭამეს მარწყვი
ice_cream,ice_cream,ice_cream,Ice cream,noun,ნაყინი,food,2,phrases,I love ice cream,მე მიყვარს ნაყინი
pizza,pizza,pizza,Pizza,noun,პიცა,food,2,phrases,We ordered pizza,ჩვენ შევუკვეთეთ პიცა
burger,burger,burger,Burger,noun,ბურგერი,food,2,phrases,He ate burger,მან შეჭამა ბურგერი
bottle,bottle,bottle,Bottle,noun,ბოთლი,object,2,phrases,The bottle broke,ბოთლი გატყდა
glass_cup,glass_cup,glass_cup,Glass (cup),noun,ჭიქა,object,2,phrases,This glass is full,ეს ჭიქა სავსეა
plate,plate,plate,Plate,noun,თეფში,object,2,phrases,The plate fell,თეფში ჩამოვარდა
fork,fork,fork,Fork,noun,ჩანგალი,object,2,phrases,I need fork,მე მჭირდება ჩანგალი
knife,knife,knife,Knife,noun,დანა,object,2,phrases,The knife is sharp,დანა ბასრია
spoon,spoon,spoon,Spoon,noun,კოვზი,object,2,phrases,Give me spoon,მომეცი კოვზი
napkin,napkin,napkin,Napkin,noun,სახოცი,object,2,phrases,Napkin is dirty,სახოცი ბინძურია
menu,menu,menu,Menu,noun,მენიუ,object,2,phrases,The menu arrived,მენიუ მოვიდა
bill,bill,bill,Bill / check,noun,ანგარიში,object,2,phrases,Bring the bill,მომიტანე ანგარიში
tip,tip,tip,Tip,noun,ჩაის ფული,object,2,phrases,Leave the tip,დატოვე ჩაის ფული
elbow,elbow,elbow,Elbow,noun,იდაყვი,body,2,phrases,He hurt elbow,მან დაიზიანა იდაყვი
wrist,wrist,wrist,Wrist,noun,მაჯა,body,2,phrases,My wrist hurts,ჩემი მაჯა მტკივა
thumb,thumb,thumb,Thumb,noun,ცერა თითი,body,2,phrases,Her thumb broke,მისი ცერა თითი გატყდა
palm,palm,palm,Palm,noun,ხელისგული,body,2,phrases,Open your palm,გახსენი ხელისგული
ankle,ankle,ankle,Ankle,noun,კოჭი,body,2,phrases,His ankle swelled,მისი კოჭი გასივდა
back_body,back_body,back_body,Back (body),noun,ზურგი,body,2,phrases,My back hurts,ჩემი ზურგი მტკივა
beard,beard,beard,Beard,noun,წვერი,body,2,phrases,His beard grew,მისი წვერი გაიზარდა
smile,smile,smile,Smile,noun,ღიმილი,emotion,2,phrases,Her smile is nice,მისი ღიმილი კარგია
laugh,laugh,laugh,Laugh,noun,სიცილი,emotion,2,phrases,Their laugh was loud,მათი სიცილი ხმამაღალი იყო
cry,cry,cry,Cry,noun,ტირილი,emotion,2,phrases,The baby cried,ბავშვი ტირილი დაიწყო
angry,angry,angry,Angry,adjective,გაბრაზებული,emotion,2,phrases,He is angry,ის გაბრაზებულია
bored,bored,bored,Bored,adjective,მოწყენილი,emotion,2,phrases,I am bored,მე მოწყენილი ვარ
wait,wait,wait,Wait,verb,დაიცადე,command,2,phrases,Please wait here,გთხოვ აქ დაიცადე
stop,stop,stop,Stop,verb,გაჩერდი,command,2,phrases,Stop right now,ახლავე გაჩერდი
go,go,go,Go,verb,წადი,command,2,phrases,Go to school,წადი სკოლაში
come,come,come,Come,verb,მოდი,command,2,phrases,Come with me,მოდი ჩემთან
look,look,look,Look,verb,შეხედე,command,2,phrases,Look at me,შეხედე მე
listen,listen,listen,Listen,verb,მოუსმინე,command,2,phrases,Listen to me,მოუსმინე მე
point,point,point,Point,verb,მიუთითე,command,2,phrases,Point at house,მიუთითე სახლზე
turn_left,turn_left,turn_left,Turn left,verb,მარცხნივ შეუხვიე,command,2,phrases,Turn left here,აქ მარცხნივ შეუხვიე
turn_right,turn_right,turn_right,Turn right,verb,მარჯვნივ შეუხვიე,command,2,phrases,Turn right now,ახლა მარჯვნივ შეუხვიე
straight_ahead,straight_ahead,straight_ahead,Straight ahead,phrase,პირდაპირ იარე,command,2,phrases,Go straight ahead,პირდაპირ იარე ახლა
corner,corner,corner,Corner,noun,კუთხე,location,2,phrases,Stand at corner,დადგი კუთხეში
bridge,bridge,bridge,Bridge,noun,ხიდი,location,2,phrases,The bridge fell,ხიდი ჩამოინგრა
river,river,river,River,noun,მდინარე,nature,2,phrases,The river rose,მდინარე ადიდა
mountain,mountain,mountain,Mountain,noun,მთა,nature,2,phrases,We climbed mountain,ჩვენ ავცოცდით მთაზე
island,island,island,Island,noun,კუნძული,nature,2,phrases,The island is small,კუნძული პატარაა
forest,forest,forest,Forest,noun,ტყე,nature,2,phrases,The forest burned,ტყე დაიწვა
lake,lake,lake,Lake,noun,ტბა,nature,2,phrases,The lake froze,ტბა გაიყინა
snowman,snowman,snowman,Snowman,noun,თოვლის ბაბუა,nature,2,phrases,We built snowman,ჩვენ ავაშენეთ თოვლის ბაბუა
balloon,balloon,balloon,Balloon,noun,ბუშტი,object,2,phrases,The balloon popped,ბუშტი გასკდა
gift,gift,gift,Gift,noun,საჩუქარი,object,2,phrases,I got gift,მე მივიღე საჩუქარი
flag,flag,flag,Flag,noun,დროშა,object,2,phrases,Raise the flag,აწიე დროშა
lock,lock,lock,Lock,noun,ბოქლომი,object,2,phrases,The lock broke,ბოქლომი გატყდა
doorbell,doorbell,doorbell,Doorbell,noun,ზარი,object,2,phrases,Ring the doorbell,დაარეკე ზარი
calendar,calendar,calendar,Calendar,noun,კალენდარი,object,2,phrases,Check the calendar,შეამოწმე კალენდარი
thermometer,thermometer,thermometer,Thermometer,noun,თერმომეტრი,object,2,phrases,The thermometer fell,თერმომეტრი ჩამოვარდა
compass,compass,compass,Compass,noun,კომპასი,object,2,phrases,Use the compass,გამოიყენე კომპასი
camera,camera,camera,Camera,noun,კამერა,object,2,phrases,The camera works,კამერა მუშაობს
phone,phone,phone,Phone,noun,ტელეფონი,object,2,phrases,My phone rang,ჩემი ტელეფონი რეკავდა
laptop,laptop,laptop,Laptop,noun,ლეპტოპი,object,2,phrases,Laptop is broken,ლეპტოპი გაფუჭდა
charger,charger,charger,Charger,noun,დამტენი,object,2,phrases,I need charger,მე მჭირდება დამტენი
cable,cable,cable,Cable,noun,კაბელი,object,2,phrases,The cable burned,კაბელი დაიწვა
plug,plug,plug,Plug,noun,შტეფსელი,object,2,phrases,Insert the plug,ჩადე შტეფსელი
socket,socket,socket,Socket,noun,როზეტა,object,2,phrases,The socket broke,როზეტა გატყდა
trash_can,trash_can,trash_can,Trash can,noun,ნაგვის ურნა,object,2,phrases,Empty the trash can,დააცარიელე ნაგვის ურნა
recycle,recycle,recycle,Recycle,noun,რეციკლინგი,object,2,phrases,Recycle the paper,გადაამუშავე ქაღალდი
warning,warning,warning,Warning,noun,გაფრთხილება,object,2,phrases,He gave warning,მან მისცა გაფრთხილება
info,info,info,Info,noun,ინფო,object,2,phrases,I need info,მე მჭირდება ინფო
help,help,help,Help,noun,დახმარება,object,2,phrases,We need help,ჩვენ გვჭირდება დახმარება
play_button,play_button,play_button,Play (button),noun,პლეი,object,2,phrases,Press play button,დააჭირე პლეის ღილაკს
pause_button,pause_button,pause_button,Pause (button),noun,პაუზა,object,2,phrases,Hit pause now,დააჭირე პაუზას
stop_button,stop_button,stop_button,Stop (button),noun,სტოპ,object,2,phrases,Press stop now,დააჭირე სტოპს
record,record,record,Record,noun,ჩაწერა,object,2,phrases,Start the record,დაიწყე ჩაწერა
download,download,download,Download,noun,ჩამოტვირთვა,object,2,phrases,Download the file,ჩამოტვირთე ფაილი
upload,upload,upload,Upload,noun,ატვირთვა,tech,2,phrases,I will upload photos,მე ავიტვირთავ ფოტოებს
qr_code,qr_code,qr_code,QR code,noun,QR კოდი,tech,2,phrases,Scan the QR code,დაასკანერე QR კოდი
barcode,barcode,barcode,Barcode,noun,შტრიხკოდი,tech,2,phrases,The barcode was wrong,შტრიხკოდი არასწორი იყო
wifi_password,wifi_password,wifi_password,Wi-Fi password,noun,ვაი-ფაის პაროლი,tech,2,phrases,Give me Wi-Fi password,მომეცი ვაი-ფაის პაროლი
charging,charging,charging,Charging,noun,დამუხტვა,tech,2,phrases,The phone is charging,ტელეფონი იტენება ახლა
low_battery,low_battery,low_battery,Low battery,phrase,დაბალი დატენვა,tech,2,phrases,The battery is low,ელემენტი დაბალია
no_signal,no_signal,no_signal,No signal,phrase,სიგნალი არ არის,tech,2,phrases,There was no signal,სიგნალი არ იყო
mute,mute,mute,Mute,noun,დადუმება,tech,2,phrases,Please mute the TV,გთხოვ დადუმე ტელევიზორი
volume,volume,volume,Volume,noun,ხმა,tech,2,phrases,Turn up the volume,გააზარდე ხმა
seatbelt,seatbelt,seatbelt,Seatbelt,noun,უსაფრთხოების ქამარი,travel,2,phrases,Fasten your seatbelt,მოიხსენი უსაფრთხოების ქამარი
first_aid,first_aid,first_aid,First aid,noun,პირველი დახმარება,health,2,phrases,He gave first aid,მან მისცა პირველი დახმარება
fire_extinguisher,fire_extinguisher,fire_extinguisher,Fire extinguisher,noun,ცეცხლმაქრი,object,2,phrases,Use the fire extinguisher,გამოიყენე ცეცხლმაქრი
there,there,there,There,adverb,იქ,location,2,phrases,The keys are there,გასაღებები იქ არის
now,now,now,Now,adverb,ახლა,adverb,2,phrases,Now I am ready,ახლა მზად ვარ
today,today,today,Today,adverb,დღეს,adverb,2,phrases,Today is very cold,დღეს ძალიან ცივია
tonight,tonight,tonight,Tonight,adverb,დღეს საღამოს,adverb,2,phrases,We will meet tonight,ჩვენ შევხვდებით დღეს საღამოს
early,early,early,Early,adverb,ადრე,adverb,2,phrases,I came early,მე ადრე მოვედი
late,late,late,Late,adverb,გვიან,adverb,2,phrases,She arrived late,ის გვიან მივიდა
soon,soon,soon,Soon,adverb,მალე,adverb,2,phrases,We will leave soon,ჩვენ მალე წავალთ
already,already,already,Already,adverb,უკვე,adverb,2,phrases,He has already eaten,მან უკვე ჭამა
still,still,still,Still,adverb,ჯერ კიდევ,adverb,2,phrases,I still don’t know,მე ჯერ კიდევ არ ვიცი
but,but,but,But,conjunction,მაგრამ,phrase,2,phrases,I want tea but not coffee,მე მინდა ჩაი მაგრამ არა ყავა
and,and,and,And,conjunction,და,phrase,2,phrases,Bread and cheese are ready,პური და ყველი მზადაა
or,or,or,Or,conjunction,ან,phrase,2,phrases,Do you want tea or coffee?,გინდა ჩაი თუ ყავა?
if,if,if,If,conjunction,თუ,phrase,2,phrases,"If you go, I will come","თუ წახვალ, მე მოვალ"
without,without,without,Without,preposition,გარეშე,phrase,2,phrases,He left without money,ის წავიდა ფულის გარეშე
until,until,until,Until,preposition,მდე,phrase,2,phrases,Wait until tomorrow,დაიცადე ხვალამდე
more,more,more,More,adjective,მეტი,adjective,2,phrases,I want more bread,მე მინდა მეტი პური
less,less,less,Less,adjective,ნაკლები,adjective,2,phrases,She eats less sugar,ის ნაკლებ შაქარს ჭამს
different,different,different,Different,adjective,განსხვავებული,adjective,2,phrases,This idea is different,ეს აზრი განსხვავებულია
correct,correct,correct,Correct,adjective,სწორია,adjective,2,phrases,Your answer is correct,შენი პასუხი სწორია
wrong,wrong,wrong,Wrong,adjective,არასწორია,adjective,2,phrases,The address was wrong,მისამართი არასწორი იყო
sorry,sorry,sorry,Sorry,phrase,ბოდიში,phrase,2,phrases,I am sorry now,ახლა ბოდიში მინდა
you_are_welcome,you_are_welcome,you_are_welcome,You’re welcome,phrase,არაფერს,phrase,2,phrases,Thank you – you’re welcome,გმადლობ – არაფერს
together,together,together,Together,adverb,ერთად,adverb,2,phrases,We studied together,ჩვენ ერთად ვისწავლეთ
alone,alone,alone,Alone,adverb,მარტო,adverb,2,phrases,He stayed alone,ის მარტო დარჩა
around,around,around,Around,adverb,ირგვლივ,adverb,2,phrases,People stood around,ხალხი იდგა ირგვლივ
through,through,through,Through,preposition,მეშვეობით,phrase,2,phrases,I paid through card,მე ბარათის მეშვეობით გადავიხადე
because_of,because_of,because_of,Because of,phrase,გამო,phrase,2,phrases,He left because of rain,ის წავიდა წვიმის გამო
thing,thing,thing,Thing,noun,რაღაცა,noun,2,phrases,I heard something,მე რაღაცა მოვისმინე
name,name,name,Name,noun,სახელი,noun,2,phrases,What is your name?,რა არის შენი სახელი?
address,address,address,Address,noun,მისამართი,noun,2,phrases,Write your address here,აქ დაწერე შენი მისამართი
phone_number,phone_number,phone_number,Phone number,noun,ტელეფონის ნომერი,noun,2,phrases,Give me your phone number,მომეცი შენი ტელეფონის ნომერი
taxi,taxi,taxi,Taxi,noun,ტაქსი,transport,2,phrases,I will call a taxi,მე გამოვიძახებ ტაქსს
subway,subway,subway,Subway,noun,მეტრო,transport,2,phrases,The subway is full,მეტრო სავსეა
vegetable,vegetable,vegetable,Vegetable,noun,ბოსტნეული,food,2,phrases,Vegetables are healthy,ბოსტნეული ჯანსაღია
fruit,fruit,fruit,Fruit,noun,ხილი,food,2,phrases,I like fresh fruit,მე მიყვარს ახალი ხილი
salad,salad,salad,Salad,noun,სალათი,food,2,phrases,We made a salad,ჩვენ გავაკეთეთ სალათი
water_still,water_still,water_still,Water (still),noun,წყალი (უგაზო),food,2,phrases,Still water is cold,უგაზო წყალი ცივია
water_sparkling,water_sparkling,water_sparkling,Water (sparkling),noun,წყალი (გაზიანი),food,2,phrases,Sparkling water is expensive,გაზიანი წყალი ძვირია
nowadays,nowadays,nowadays,Nowadays,adverb,დღესდღეობით,adverb,2,phrases,Nowadays people travel often,დღესდღეობით ხალხი ბევრს მოგზაურობს
usually,usually,usually,Usually,adverb,ჩვეულებრივ,adverb,2,phrases,We usually eat bread,ჩვეულებრივ ჩვენ პურს ვჭამთ
often,often,often,often,adverb,ხშირად,adverb,2,phrases,She often visits us,ის ხშირად გვესტუმრება
quickly,quickly,quickly,Quickly,adverb,სწრაფად,adverb,2,phrases,He runs quickly,ის სწრაფად დარბის
slowly,slowly,slowly,Slowly,adverb,ნელა,adverb,2,phrases,Please drive slowly,გთხოვ ნელა იარე
maybe,maybe,maybe,Maybe,adverb,შეიძლება,adverb,2,phrases,Maybe we will go,შეიძლება ჩვენ წავიდეთ
no_problem,no_problem,no_problem,No problem,phrase,პრობლემა არაა,phrase,2,phrases,"No problem, my friend",პრობლემა არაა მეგობარო
i_can,i_can,i_can,I can,phrase,შემიძლია,phrase,2,phrases,I can swim,მე შემიძლია ცურვა
you_can_informal,you_can_informal,you_can_informal,You can (informal),phrase,გ შეგიძლია,phrase,2,phrases,You can come now,შენ შეგიძლია მოდი
you_can_formal,you_can_formal,you_can_formal,You can (formal),phrase,შეგიძლიათ,phrase,2,phrases,You can wait here,თქვენ შეგიძლიათ აქ დაიცადოთ
i_cant,i_cant,i_cant,I can’t,phrase,არ შემიძლია,phrase,2,phrases,I can’t go today,მე ვერ წავედი დღეს
i_need,i_need,i_need,I need,phrase,მჭირდება,phrase,2,phrases,I need water,მე მჭირდება წყალი
you_need,you_need,you_need,You need,phrase,გჭირდება,phrase,2,phrases,You need rest,შენ გჭირდება დასვენება
we_need,we_need,we_need,We need,phrase,გვჭირდება,phrase,2,phrases,We need help,ჩვენ გვჭირდება დახმარება
i_agree,i_agree,i_agree,I agree,phrase,ვეთანხმები,phrase,2,phrases,I agree with you,მე ვეთანხმები შენ
i_disagree,i_disagree,i_disagree,I disagree,phrase,არ ვეთანხმები,phrase,2,phrases,I disagree with this,მე არ ვეთანხმები ამას
where_are_you,where_are_you,where_are_you,Where are you?,phrase,სად ხარ?,phrase,2,phrases,Where are you now?,სად ხარ ახლა?
on_the_way,on_the_way,on_the_way,On the way,phrase,გზაში,phrase,2,phrases,I am on the way,მე უკვე გზაში ვარ
right_now,right_now,right_now,Right now,phrase,ახლავე,phrase,2,phrases,Do it right now,გააკეთე ეს ახლავე
later,later,later,Later,adverb,მერე,adverb,2,phrases,We will talk later,ჩვენ მერე ვილაპარაკებთ
before,before,before,Before (earlier),adverb,ადრე,adverb,2,phrases,I arrived before,მე ადრე მოვედი
again,again,again,Again,adverb,კიდევ,adverb,2,phrases,Please say it again,გთხოვ კიდევ თქვი
also,also,also,Also / too,adverb,ასევე / კიდევაც,adverb,2,phrases,She also sings,ის ასევე მღერის
both,both,both,Both,adjective,ორივე,adjective,2,phrases,Both doors are closed,ორივე კარი დაკეტილია
each,each,each,Each,adjective,თითოეული,adjective,2,phrases,Each student spoke,თითოეულმა სტუდენტმა ისაუბრა
everyone,everyone,everyone,Everyone,pronoun,ყველა,pronoun,2,phrases,Everyone is here,ყველა აქ არის
